url,address,name,rate,votes,phone,location,rest_type,dish_liked,cuisines,review_list
https://www.zomato.com/bangalore/kaka-singh-bellandur?context=eyJzZSI6eyJlIjpbIjE4MDg5NzE5IiwiMTgzNjY2OTEiLCIxODY3NzczNCIsIjE4NDAzOTI4IiwxODQ1NTYwMywiMTg4ODIxMTMiLCIxODE0ODkzMSIsIjYwMzc1IiwiMTg5MjQ4NjgiLCIxODY4NTI4OSIsIjYwODYwIiwiMTg4NjY2MzAiLCIxODczNzc2MCIsIjE4NjY1OTY4IiwiMTg2ODQyMzciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,RMZ Ecoworld Back Gate Bellandur Bangalore,Kaka Singh,2.6/5,42,,Bellandur,Casual Dining,,North Indian,    Rated 3 0     RATED n  The two good things about this place is that firstly it s just on the back gate of my office in RMZ eco world     secondly the butter chicken served here is really good  The service was a bit slow and average seating   but u don t even expect a fine dine for everydays lunch   so that s OK      
https://www.zomato.com/bangalore/smoke-the-sizzler-house-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4MzY2NjkxIiwiMTg2Nzc3MzQiLCIxODQwMzkyOCIsIjE4NDU1NjAzIiwxODg4MjExMywiMTgxNDg5MzEiLCI2MDM3NSIsIjE4OTI0ODY4IiwiMTg2ODUyODkiLCI2MDg2MCIsIjE4ODY2NjMwIiwiMTg3Mzc3NjAiLCIxODY2NTk2OCIsIjE4Njg0MjM3IiwiMTgzOTEwMDciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,D Block Embassy Tech Village DevarabisanaHalli Bellandur Bangalore,Smoke - The Sizzler House,3.3/5,4,,Bellandur,Casual Dining,,Continental  Chinese  Thai  BBQ  Steak,    Rated 4 0     RATED n  Smoke the sizzler house has some good sizzlers to offer but at the same time its not an ideal food for a office cafeteria because a sizzler needs time to cook and most importantly to assemble  And if you do it properly then you will get your food late
https://www.zomato.com/bangalore/my-tea-house-1-banashankari-bangalore?context=eyJzZSI6eyJlIjpbIjE4NDU1NjAzIiwiMTg4ODIxMTMiLCIxODE0ODkzMSIsIjYwMzc1IiwxODkyNDg2OCwiMTg2ODUyODkiLCI2MDg2MCIsIjE4ODY2NjMwIiwiMTg3Mzc3NjAiLCIxODY2NTk2OCIsIjE4Njg0MjM3IiwiMTgzOTEwMDciLCIxODM1MjEzMyIsIjE4NzI4ODI5IiwiMTgzOTY2MDQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,572 30th Main 3rd Stage Banashankari Bangalore,My Tea House,,0,,Banashankari,Casual Dining,,Continental  Asian  North Indian  Tea,    Rated 4 0     RATED n  So apparently I visited this outlet and reviewed the other one as pointed out by the restaurant  Anyway here is what I think of this place  n nStragetically located in the heart of Banashankarim 2nd stage close to the KIMS college and BDA complex
https://www.zomato.com/bangalore/cakezone-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4OTI0ODY4IiwiMTg2ODUyODkiLCI2MDg2MCIsIjE4ODY2NjMwIiwxODczNzc2MCwiMTg2NjU5NjgiLCIxODY4NDIzNyIsIjE4MzkxMDA3IiwiMTgzNTIxMzMiLCIxODcyODgyOSIsIjE4Mzk2NjA0IiwiMTgyNzExMTIiLCIxODU3NTAzNSIsIjU0NDQwIiwiMTg1MTgxNzAiLCIxODQyMzQzNiIsIjE4ODY3MTA1IiwiMTg2MTE1MTUiLCIxODg1NjAxMCIsIjE4NjM1MjIyIiwiNTMzMDEiLCIxODQ4NzE2NSJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmVsbGFuZHVyIn19,,CakeZone,3.7/5,20,803951357.0,Bellandur,Bakery,,Bakery  Desserts,    Rated 3 0    RATED n    Rich Plum Cake  Christmas special  n nquick delivery  carefully packed  there is a sticker indicating rum free  n naverage in taste  may not be the freshest but not bad either  n nthis cake franchise can be explored more  will update once i do       Rated 4 0     RATED n  In love with cake zone and their service  nAnswer to all my sudden sweet cravings lies with them   nHave tried their chocolate jar cakes multiple times and they are the best  nRecently ordered 
https://www.zomato.com/bangalore/parathas-kitchen-bellandur?context=eyJzZSI6eyJlIjpbIjE4NzM3NzYwIiwiMTg2NjU5NjgiLCIxODY4NDIzNyIsIjE4MzkxMDA3IiwxODM1MjEzMywiMTg3Mjg4MjkiLCIxODM5NjYwNCIsIjE4MjcxMTEyIiwiMTg1NzUwMzUiLCI1NDQ0MCIsIjE4NTE4MTcwIiwiMTg0MjM0MzYiLCIxODg2NzEwNSIsIjE4NjExNTE1IiwiMTg4NTYwMTAiLCIxODYzNTIyMiIsIjUzMzAxIiwiMTg0ODcxNjUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,,Paratha's Kitchen,2.8/5,32,,Bellandur,,Paratha  Chole,North Indian  South Indian,    Rated 1 0     RATED n  Pathetic  Ordered aloo parathas  Ruined my Sunday  I
https://www.zomato.com/bangalore/asia-in-a-box-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjY1OTY4IiwiMTg2ODQyMzciLCIxODM5MTAwNyIsIjE4MzUyMTMzIiwxODcyODgyOSwiMTgzOTY2MDQiLCIxODI3MTExMiIsIjE4NTc1MDM1IiwiNTQ0NDAiLCIxODUxODE3MCIsIjE4NDIzNDM2IiwiMTg4NjcxMDUiLCIxODYxMTUxNSIsIjE4ODU2MDEwIiwiMTg2MzUyMjIiLCI1MzMwMSIsIjE4NDg3MTY1Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,35 1st Cross Outer Ring Road Bellandur Bangalore,Asia In A Box,3.1/5,9,,Bellandur,Casual Dining,,Thai  Asian,   Rated 2 0    RATED n  Just ordered for a few dishes as this was the first time I was trying this place  n nI ordered Nasi Goreng  Chicken    Char Siu Pork and Prawn Pad Thai  n nCant say was impressed at all by the taste and the portion size  In fact the lesser said about the portion size  the better  The price and the portion size do not match  The Nasi Goreng was only a muddle of spices really not flavorful as it is supposed to be  n nNot sure if I will be interested in ordering food again       Rated 4 0    RATED n  Really nice food  i have ordered beef pho and minced beef Dan Dan noodles both are really tasty  n nI expect more chinese dishes to be made here    
https://www.zomato.com/bangalore/sri-ganesh-juice-junction-1-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTc1MDM1IiwiNTQ0NDAiLCIxODUxODE3MCIsIjE4NDIzNDM2IiwxODg2NzEwNSwiMTg2MTE1MTUiLCIxODg1NjAxMCIsIjE4NjM1MjIyIiwiNTMzMDEiLCIxODQ4NzE2NSIsIjUwNzM3IiwiMTg3OTc2MTUiLCIxODY2OTAwMyIsIjE4OTMwODg3IiwiMTg5NjQ4NDciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,197 40 Feet Road Greenglen Layout Behind HDFC Bank Bellandur Bangalore,Sri Ganesh Juice Junction,,0,,Bellandur,Quick Bites,,Fast Food  Juices,   Rated 4 0    RATED n  A perfect place to drink or just buy any kind of fresh fruit juice  including special cocktails or simply fresh juice in lower price  its value for money   
https://www.zomato.com/bangalore/indy-palate-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTE4MTcwIiwiMTg0MjM0MzYiLCIxODg2NzEwNSIsIjE4NjExNTE1IiwxODg1NjAxMCwiMTg2MzUyMjIiLCI1MzMwMSIsIjE4NDg3MTY1IiwiNTA3MzciLCIxODc5NzYxNSIsIjE4NjY5MDAzIiwiMTg5MzA4ODciLCIxODk2NDg0NyIsIjE4ODE5NjM1IiwiMTg2MTgyODgiLCIxODIzMjY1MyIsIjE4MzA0NzM2IiwiMTg2MjMxNDIiLCI1Mjc1MSIsIjE4OTQ2NzMwIiwiMTg1MDM3MzkiLCI1MDM0MyIsIjYwMDA3Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,,Indy Palate,3.6/5,14,,Bellandur,Quick Bites,,Continental  Biryani  Italian  North Indian  Chinese,    Rated 5 0    RATED n  I can   x83   x83   x82   x82   x83   x82   x82   x92t ignore or stop reviewing this restaurant for the awesome service they provide  When something is good I want to appreciate     As my saying goes from the package to quality of food was perfectly served  Taste of Briyani I ordered was so fresh and the raita was freshly made I feel  This place is newly started based on my research before placing the order  This is a must place for everyone to give a try and get overwhelmed by their service  Truly a hidden treasure and I hope they maintain the quality the same way  Overall experience is good      Rated 3 0    RATED n  chicken lollipop should be dry even it is made in some different sause      Rated 5 0    RATED n  Amazing taste at reasonable Price I will strongly recommend others to try  I went to pick up my food  taste pure and hygienic  0vera all satisfied with the service and cooking time       Rated 5 0     RATED n  Litti combo and Chingari wings are MUST TRY  I can bet that you won t regret it  nOther dishes are also worth try because they will not disappoint you for sure as per my experience    
https://www.zomato.com/bangalore/food-theory-bellandur?context=eyJzZSI6eyJlIjpbIjE4NDIzNDM2IiwiMTg4NjcxMDUiLCIxODYxMTUxNSIsIjE4ODU2MDEwIiwxODYzNTIyMiwiNTMzMDEiLCIxODQ4NzE2NSIsIjUwNzM3IiwiMTg3OTc2MTUiLCIxODY2OTAwMyIsIjE4OTMwODg3IiwiMTg5NjQ4NDciLCIxODgxOTYzNSIsIjE4NjE4Mjg4IiwiMTgyMzI2NTMiLCIxODMwNDczNiIsIjE4NjIzMTQyIiwiNTI3NTEiLCIxODk0NjczMCIsIjE4NTAzNzM5IiwiNTAzNDMiLCI2MDAwNyJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmVsbGFuZHVyIn19,1st Floor Sai Charan Opposite Narayana PU College Behind Ravindu Toyota Showroom Bellandur Bangalore,Food Theory,3.0/5,88,,Bellandur,,Pasta  Tandoori Roti  Brownie,Biryani  North Indian  Italian  Chinese  Sandwich  Desserts,    Rated 3 0     RATED n  Have been wanting to try this place for quite some time now  The place looks decent
https://www.zomato.com/bangalore/pita-pit-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjM1MjIyIiwiNTMzMDEiLCIxODQ4NzE2NSIsIjUwNzM3IiwxODc5NzYxNSwiMTg2NjkwMDMiLCIxODkzMDg4NyIsIjE4OTY0ODQ3IiwiMTg4MTk2MzUiLCIxODYxODI4OCIsIjE4MjMyNjUzIiwiMTgzMDQ3MzYiLCIxODYyMzE0MiIsIjUyNzUxIiwiMTg5NDY3MzAiLCIxODUwMzczOSIsIjUwMzQzIiwiNjAwMDciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,,Pita Pit,3.3/5,7,,Bellandur,Quick Bites,,Healthy Food  Salad,   Rated 1 0    RATED n  The people and the management is improper and the food quality is worst  Please avoid such places and we all should make sure such joints should be closed which do not value customer       Rated 5 0    RATED n  Lovely Pita to choose from I love the hummus and choice of 11 vegetables we can choose to make the Pita Healthy  n nThey grill the main ingredients which makes it more fresh and finally grill the Pita in a grill after stuffing  n nLovely experience and that too low on Calories        
https://www.zomato.com/bangalore/milkyway-ice-creams-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjUzMzAxIiwiMTg0ODcxNjUiLCI1MDczNyIsIjE4Nzk3NjE1IiwxODY2OTAwMywiMTg5MzA4ODciLCIxODk2NDg0NyIsIjE4ODE5NjM1IiwiMTg2MTgyODgiLCIxODIzMjY1MyIsIjE4MzA0NzM2IiwiMTg2MjMxNDIiLCI1Mjc1MSIsIjE4OTQ2NzMwIiwiMTg1MDM3MzkiLCI1MDM0MyIsIjYwMDA3Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,RMZ Eco World Road Adarsh Palm Retreat Bellandur Bangalore,Milkyway Ice Creams,3.7/5,25,,Bellandur,Food Court,,Ice Cream,   Rated 1 0    RATED n  Been to this outlet for having an ive cream with my colleagues  It has decent variety of ice creams  Had tried one scoop of spanish delight with cone  Presentation wasn   x83   x83   x82   x82   x83   x82   x82   x92t good  And there was no toppings available  The taste of wasn   x83   x83   x82   x82   x83   x82   x82   x92t so great  It was giving more taste of vanila  The thickness of cream wasn   x83   x83   x82   x82   x83   x82   x82   x92t great  The efficiency of service was okay    
https://www.zomato.com/bangalore/gooey-fluffy-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4NDg3MTY1IiwiNTA3MzciLCIxODc5NzYxNSIsIjE4NjY5MDAzIiwxODkzMDg4NywiMTg5NjQ4NDciLCIxODgxOTYzNSIsIjE4NjE4Mjg4IiwiMTgyMzI2NTMiLCIxODMwNDczNiIsIjE4NjIzMTQyIiwiNTI3NTEiLCIxODk0NjczMCIsIjE4NTAzNzM5IiwiNTAzNDMiLCI2MDAwNyJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmVsbGFuZHVyIn19,RMZ Ecoworld Food Court Bellandur Bangalore,Gooey & Fluffy,,0,,Bellandur,Delivery,,Desserts  Bakery,  
https://www.zomato.com/bangalore/reddys-restaurant-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4Nzk3NjE1IiwiMTg2NjkwMDMiLCIxODkzMDg4NyIsIjE4OTY0ODQ3IiwxODgxOTYzNSwiMTg2MTgyODgiLCIxODIzMjY1MyIsIjE4MzA0NzM2IiwiMTg2MjMxNDIiLCI1Mjc1MSIsIjE4OTQ2NzMwIiwiMTg1MDM3MzkiLCI1MDM0MyIsIjYwMDA3IiwiMTg2MTA1NjEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,94 Narayanaswamy Building Panathur Railway Station Road Behind Chroma Bellandur Bangalore,Reddy's Restaurant,3.4/5,6,,Bellandur,Quick Bites,,Andhra  Biryani  South Indian  Chinese,  
https://www.zomato.com/bangalore/sri-murali-krishna-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4MjMyNjUzIiwiMTgzMDQ3MzYiLCIxODYyMzE0MiIsIjUyNzUxIiwxODk0NjczMCwiMTg1MDM3MzkiLCI1MDM0MyIsIjYwMDA3IiwiMTg2MTA1NjEiLCIxODYyMzE3MSIsIjE4NTY4MzY0IiwiNTM3ODIiLCIxODkzMzMzMyIsIjE4NjU0MTE4IiwiMTg4OTU5NjIiLCIxODQyMjkyMiIsIjE4NDI0MDU1IiwiNTY0NzMiLCIxODUxNDAxNCIsIjU1NTg0IiwiMTg1ODA2MzkiLCIxODM0ODc5NyIsIjE4ODA3NTMyIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,Ground Floor Ganapa Tower Outer Ring Road Bellandur Bangalore,Sri Murali Krishna,,0,,Bellandur,Casual Dining,,North Indian  Chinese  Biryani,   Rated 5 0    RATED n  Nice food  Tailor made for spice lovers  Biryanis are perfectly spiced  Must try Kshatriya chicken  Grill  pepper dry  Guntur chicken take any starter you will love it    
https://www.zomato.com/bangalore/biriyanis-curries-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjUyNzUxIiwiMTg5NDY3MzAiLCIxODUwMzczOSIsIjUwMzQzIiw2MDAwNywiMTg2MTA1NjEiLCIxODYyMzE3MSIsIjE4NTY4MzY0IiwiNTM3ODIiLCIxODkzMzMzMyIsIjE4NjU0MTE4IiwiMTg4OTU5NjIiLCIxODQyMjkyMiIsIjE4NDI0MDU1IiwiNTY0NzMiLCIxODUxNDAxNCIsIjU1NTg0IiwiMTg1ODA2MzkiLCIxODM0ODc5NyIsIjE4ODA3NTMyIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,Amrutha College Road Opposite Ganesha Temple Bellandur Bangalore,Biriyani's & Curries,,0,,Bellandur,Quick Bites,,Andhra  Biryani,  
https://www.zomato.com/bangalore/shri-sai-ram-andhra-hotel-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTY4MzY0IiwiNTM3ODIiLCIxODkzMzMzMyIsIjE4NjU0MTE4IiwxODg5NTk2MiwiMTg0MjI5MjIiLCIxODQyNDA1NSIsIjU2NDczIiwiMTg1MTQwMTQiLCI1NTU4NCIsIjE4NTgwNjM5IiwiMTgzNDg3OTciLCIxODgwNzUzMiIsIjE4ODcwOTUyIiwiNTc5NTAiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,Shop #109 Shamanna Building Bellandur Bangalore,Shri Sai Ram Andhra Hotel,,0,,Bellandur,Quick Bites,,South Indian  North Indian,  
https://www.zomato.com/bangalore/night-diaries-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODk1OTYyIiwiMTg0MjI5MjIiLCIxODQyNDA1NSIsIjU2NDczIiwxODUxNDAxNCwiNTU1ODQiLCIxODU4MDYzOSIsIjE4MzQ4Nzk3IiwiMTg4MDc1MzIiLCIxODg3MDk1MiIsIjU3OTUwIiwiNTAxMzYiLCIxODQzMjk3OSIsIjE4NjA1MjkyIiwiMTg3ODU0NTciLCIxODY5OTU2NyIsIjYwOTQ4IiwiMTg0MTg1MjciLCI1Mzg0MyIsIjE4NDYzOTUwIiwiMTg0MzAzOTAiLCIxODQyMzQwNiIsIjE4NDIzNDAxIiwiMTg2MjE4MzEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,Shanepunjabie Building ECC Road Patandur Agrahara Whitefield Bangalore,Night Diaries,3.1/5,16,,Whitefield,Quick Bites,,North Indian,    Rated 1 0    RATED n  The restaurant delivered less food     I ordered 7 rotis and 2 egg currry   I received 4 rotis and 1 egg curry   Utterly dissapointing    and the chat support of zomato is a nightmare     i have been waiting for more than half an hour for someone to respond and no one has responded yet   zomato at the least please respond to your customers     never ordering here again      Rated 1 0    RATED n  It was very bad   in my order there is 1 item was missing  its very bad       Rated 1 0    RATED n  I had ordered food from here about 7months back and loved their kasmiri dum alu  So yesterday i ordered again  but was highly disappointed  The kasmiri dum alu tasted bad  the paneer do pyaza was a modification of green paneer gravy  not at all like the way do pyaza should be cooked   The butter naan was cold and hard with almost no traces of butter  Overall experience was really bad  had to throw away the naan because it was inedible       Rated 5 0    RATED n  it was great day      Rated 2 5    RATED n  The food was oily   I mean   A lot oily   Though my whole group was drunk  we had no choice but to eat the food at 1 00 AM  but the taste of oil was prominent in the food  n3 10 for Taste n6 10 for delivery spontaneity n5 10 for packaging      Rated 1 5     RATED n  Don t trust them    n nOnce i called them directly  and they told me that the bill is  290  and when the delivery boy came he asked me 320   and didnt  even talk to me why he is charging 320   No bill was  there  I called him and whatsapp Him but did nt pick the call    nI advice you to order via online  not call them  directly   
https://www.zomato.com/bangalore/sai-ram-andhra-mess-bellandur?context=eyJzZSI6eyJlIjpbIjU2NDczIiwiMTg1MTQwMTQiLCI1NTU4NCIsIjE4NTgwNjM5IiwxODM0ODc5NywiMTg4MDc1MzIiLCIxODg3MDk1MiIsIjU3OTUwIiwiNTAxMzYiLCIxODQzMjk3OSIsIjE4NjA1MjkyIiwiMTg3ODU0NTciLCIxODY5OTU2NyIsIjYwOTQ4IiwiMTg0MTg1MjciLCI1Mzg0MyIsIjE4NDYzOTUwIiwiMTg0MzAzOTAiLCIxODQyMzQwNiIsIjE4NDIzNDAxIiwiMTg2MjE4MzEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,109  Shamanna Building Near BBMP Office Bellandur Bangalore,Sai Ram Andhra Mess,3.2/5,6,,Bellandur,Mess,,South Indian  North Indian,   Rated 2 5    RATED n  A friend who  loves Andhra food suggested me to try this place   Went there for dinner and ordered 2 full meal thali which included 1 Chapaati  Baingan Sabji   Papad  white rice  Rasam  Sambar   Daal   Food lacked Taste   quality  Daal was too much spicy   Rasam   Sambar were also upto mark   Baingan tasted okay but Chapatti was elongated version of Papad  Quantity is not a issue here as its unlimited meal  They have other options like fried rice   Parota as well but I did not got a chance to try those  n nSpicy food lovers can definitely try this place as its quite pocket friendly    
https://www.zomato.com/bangalore/delight-foods-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjU1NTg0IiwiMTg1ODA2MzkiLCIxODM0ODc5NyIsIjE4ODA3NTMyIiwxODg3MDk1MiwiNTc5NTAiLCI1MDEzNiIsIjE4NDMyOTc5IiwiMTg2MDUyOTIiLCIxODc4NTQ1NyIsIjE4Njk5NTY3IiwiNjA5NDgiLCIxODQxODUyNyIsIjUzODQzIiwiMTg0NjM5NTAiLCIxODQzMDM5MCIsIjE4NDIzNDA2IiwiMTg0MjM0MDEiLCIxODYyMTgzMSJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmVsbGFuZHVyIn19,#730 14th cross Near Ayyappa Temple Devarabisanahalli Bellandur Bangalore,Delight Foods,,0,,Bellandur,"Takeaway, Delivery",,Andhra  Beverages  Biryani  Chinese  Fast Food  Hyderabadi  North Indian  South Indian,  
https://www.zomato.com/bangalore/samosa-corner-bellandur?context=eyJzZSI6eyJlIjpbIjE4NTgwNjM5IiwiMTgzNDg3OTciLCIxODgwNzUzMiIsIjE4ODcwOTUyIiw1Nzk1MCwiNTAxMzYiLCIxODQzMjk3OSIsIjE4NjA1MjkyIiwiMTg3ODU0NTciLCIxODY5OTU2NyIsIjYwOTQ4IiwiMTg0MTg1MjciLCI1Mzg0MyIsIjE4NDYzOTUwIiwiMTg0MzAzOTAiLCIxODQyMzQwNiIsIjE4NDIzNDAxIiwiMTg2MjE4MzEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,41 Balaji Residency Opposite Sobha Marvella Green Glen Layout Bellandur Bangalore,Samosa Corner,3.7/5,32,,Bellandur,Quick Bites,,Street Food,   Rated 3 0    RATED n  Great samosa and kachori for North Indian taste buds  Though it is a small store in residential locality but they got great taste  Have eaten 7 samosa in a row here  n nBlissful place for snack lovers   
https://www.zomato.com/bangalore/unico-bellandur?context=eyJzZSI6eyJlIjpbIjE4ODcwOTUyIiwiNTc5NTAiLCI1MDEzNiIsIjE4NDMyOTc5IiwxODYwNTI5MiwiMTg3ODU0NTciLCIxODY5OTU2NyIsIjYwOTQ4IiwiMTg0MTg1MjciLCI1Mzg0MyIsIjE4NDYzOTUwIiwiMTg0MzAzOTAiLCIxODQyMzQwNiIsIjE4NDIzNDAxIiwiMTg2MjE4MzEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,Ground Floor 2345 Anusuya Lingareddy Building Next to Apollo Hospital Outer Ring Road Bellandur Bangalore,Unico,3.7/5,66,,Bellandur,Casual Dining,Orange Juice  Garlic Naan,North Indian  Biryani  Chinese,    Rated 3 0    RATED n  Food is not at all testy  nAnd plates are not clean look like old  nSmall small stain is there nPrice wise for two members minimum 500 Rs nQuantity are good but need to improve quality  Customers walk in also very slow I was there around 30 minutes no one walks in need to improve ur advertisement all the best      Rated 5 0    RATED n  Great food loved it  ambience is also good and service too   staffs are friendly     Chicken chilly gravy is great       n    nMust try          In bellandur         Rated 1 0     RATED n  Worst service ever     npoor Staff service 
https://www.zomato.com/bangalore/new-andhra-spicy-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjU3OTUwIiwiNTAxMzYiLCIxODQzMjk3OSIsIjE4NjA1MjkyIiwxODc4NTQ1NywiMTg2OTk1NjciLCI2MDk0OCIsIjE4NDE4NTI3IiwiNTM4NDMiLCIxODQ2Mzk1MCIsIjE4NDMwMzkwIiwiMTg0MjM0MDYiLCIxODQyMzQwMSIsIjE4NjIxODMxIiwiMTg4Njc5NDMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,573 Kamakamma Bellandur Main Road Bellandur Bangalore,New Andhra Spicy,3.6/5,11,,Bellandur,,,North Indian  Chinese  Andhra  South Indian  Biryani,   Rated 5 0    RATED n  amazing food nGood tast I love this food very tast and Biriyani and chicken curry and than also chicken fry pices nise one of that best restaurant new andhra Spice hotal good      Rated 5 0    RATED n  First time I have ordered from this restaurant  The food was really nice  ordered one chicken fry and one biriyani   Biriyani was decent  I really like the food  Delicious      Rated 5 0    RATED n  Taste tastier tastiest  Really enjoyed food ordered from this restaurant  Asking for zomato to add 10star for this restaurant   nMaintain the same taste to get more foot fall    
https://www.zomato.com/bangalore/eat-n-drinks-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjUwMTM2IiwiMTg0MzI5NzkiLCIxODYwNTI5MiIsIjE4Nzg1NDU3IiwxODY5OTU2NywiNjA5NDgiLCIxODQxODUyNyIsIjUzODQzIiwiMTg0NjM5NTAiLCIxODQzMDM5MCIsIjE4NDIzNDA2IiwiMTg0MjM0MDEiLCIxODYyMTgzMSIsIjE4ODY3OTQzIiwiMTgyMDgzNTgiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,Near Vakil Gardenia Apartments Bellandur Main Road Bellandur Bangalore,Eat N Drinks,3.4/5,7,919567116.0,Bellandur,Quick Bites,,Kerala  Beverages,   Rated 5 0    RATED n  If you are in bellandur and want to have a yummy icecream in friendly budget  this place is where you can go  Faluda and gadbad are must to try items  Staff is very polite and of welcoming nature       Rated 5 0    RATED n  Been here a lot of times     Awesome juices they have   Very pocket friendly and their Gadbad is a must try    The owner is quite humble as well      Rated 5 0    RATED n  Good restau for a medium cost foods  I would refer this restau for persons who wanna eat in low or medium budget  The food is so good and packing is also perfect  I would recommend this restau        Rated 5 0    RATED n  Very nice restaurant which serves delicious mocktails  This place is family friendly and sometimes asks our feedback about the juices they serve   
